,Servers,Values,Amount of customers
208,1 server(s),145.19609010861515,100000
209,1 server(s),121.72595501435289,100000
210,1 server(s),135.54627096775704,100000
211,1 server(s),135.18805298135175,100000
212,1 server(s),154.2108666404037,100000
213,1 server(s),133.82036294680043,100000
214,1 server(s),132.0845626469249,100000
215,1 server(s),127.18034012779853,100000
216,1 server(s),131.937954856608,100000
217,1 server(s),136.0144104814322,100000
218,1 server(s),149.1172253052799,100000
219,1 server(s),148.94657148460888,100000
220,1 server(s),123.58795245722254,100000
221,1 server(s),137.38011185285873,100000
222,1 server(s),142.1059044284319,100000
223,1 server(s),167.0630141982641,100000
224,1 server(s),127.12151875270942,100000
225,1 server(s),142.72614215851917,100000
226,1 server(s),138.83256006319098,100000
227,1 server(s),129.22301505328906,100000
228,1 server(s),147.2877509042383,100000
229,1 server(s),129.76114955356064,100000
230,1 server(s),138.50653116192044,100000
231,1 server(s),134.8123455411185,100000
232,1 server(s),150.00484905382243,100000
233,1 server(s),130.2947098683322,100000
234,1 server(s),123.25901174063195,100000
235,1 server(s),143.2732917164453,100000
236,1 server(s),132.5004485677989,100000
237,1 server(s),136.29027223087508,100000
238,1 server(s),133.9450364558892,100000
239,1 server(s),154.10397001478742,100000
240,1 server(s),134.89475769260395,100000
241,1 server(s),143.12428149195182,100000
242,1 server(s),139.6484058204615,100000
243,1 server(s),134.40884867830212,100000
244,1 server(s),120.55354928351838,100000
245,1 server(s),138.36905466993954,100000
246,1 server(s),136.76363732862507,100000
247,1 server(s),153.0016183518494,100000
248,1 server(s),125.50348828112723,100000
249,1 server(s),123.88727162607863,100000
250,1 server(s),143.96457647228038,100000
251,1 server(s),152.20390605843704,100000
252,1 server(s),154.51630471403078,100000
253,1 server(s),136.34232274226,100000
254,1 server(s),147.1198613698073,100000
255,1 server(s),129.80807970604772,100000
256,1 server(s),121.74178984445646,100000
257,1 server(s),137.42292847177356,100000
258,1 server(s),153.88400383730794,100000
259,1 server(s),141.90821135228026,100000
260,1 server(s),129.16402957862422,100000
261,1 server(s),132.05096520824566,100000
262,1 server(s),137.35255358929672,100000
263,1 server(s),132.7521306693753,100000
264,1 server(s),137.32349050642813,100000
265,1 server(s),163.91858889023584,100000
266,1 server(s),138.0098875662746,100000
267,1 server(s),197.16003342001096,100000
268,1 server(s),151.45295623528997,100000
269,1 server(s),113.58005345057178,100000
270,1 server(s),147.8820202526783,100000
271,1 server(s),137.22930597595155,100000
272,1 server(s),129.4448805018141,100000
273,1 server(s),138.38393442393232,100000
274,1 server(s),146.186899444212,100000
275,1 server(s),142.65244238733354,100000
276,1 server(s),144.72747090910255,100000
277,1 server(s),156.0162662993472,100000
278,1 server(s),136.12200494336423,100000
279,1 server(s),156.6853679277089,100000
280,1 server(s),138.7715563093727,100000
281,1 server(s),148.13987834936162,100000
282,1 server(s),130.8607792198526,100000
283,1 server(s),167.04578648227903,100000
284,1 server(s),136.35164771985703,100000
285,1 server(s),148.1608490480569,100000
286,1 server(s),179.15208580839015,100000
287,1 server(s),149.88520732008337,100000
288,1 server(s),150.76489273708236,100000
289,1 server(s),147.90924573783897,100000
290,1 server(s),130.37892401832886,100000
291,1 server(s),148.06978700483458,100000
292,1 server(s),155.12487751784968,100000
293,1 server(s),135.4205325189506,100000
294,1 server(s),155.39984136602465,100000
295,1 server(s),172.52320335689305,100000
296,1 server(s),135.28106635497372,100000
297,1 server(s),138.2125048728416,100000
298,1 server(s),127.9824389110049,100000
299,1 server(s),146.9167082950194,100000
300,1 server(s),147.6743115639093,100000
301,1 server(s),146.97216228921192,100000
302,1 server(s),125.32099800096488,100000
303,1 server(s),122.4572483132812,100000
304,1 server(s),152.52843100894646,100000
305,1 server(s),151.86673063004795,100000
306,1 server(s),121.47459212771862,100000
307,1 server(s),136.7640654396064,100000
308,1 server(s),119.41724491397487,100000
309,1 server(s),118.91028687452473,100000
310,1 server(s),142.52968847167756,100000
311,1 server(s),155.21197737637627,100000
312,1 server(s),133.29565711536006,100000
313,1 server(s),127.98714976204937,100000
314,1 server(s),137.5124684362178,100000
315,1 server(s),136.18870894214422,100000
316,1 server(s),146.78566213803308,100000
317,1 server(s),129.30827208183027,100000
318,1 server(s),141.85832795034827,100000
