,Servers,Values,Amount of Customers
195,1 server(s),39.62020758106362,100000
196,1 server(s),41.662163564951754,100000
197,1 server(s),41.62458584252245,100000
198,1 server(s),41.66135198315751,100000
199,1 server(s),39.085660580428375,100000
200,1 server(s),40.9904030316362,100000
201,1 server(s),39.88989250591848,100000
202,1 server(s),42.040019570355994,100000
203,1 server(s),40.80070520487741,100000
204,1 server(s),40.688123595026184,100000
205,1 server(s),39.87721416715495,100000
206,1 server(s),38.35911182859299,100000
207,1 server(s),41.407027689753164,100000
208,1 server(s),42.858255402214105,100000
209,1 server(s),42.59426356206434,100000
210,1 server(s),38.851035981410014,100000
211,1 server(s),38.0885349210273,100000
212,1 server(s),39.7614106237226,100000
213,1 server(s),39.16697454688949,100000
214,1 server(s),40.91498518940494,100000
215,1 server(s),42.136017796167934,100000
216,1 server(s),38.188543867338744,100000
217,1 server(s),39.29381047116072,100000
218,1 server(s),43.770013688756876,100000
219,1 server(s),40.7888011510411,100000
220,1 server(s),39.154165168436855,100000
221,1 server(s),41.27124837823888,100000
222,1 server(s),40.37144367001578,100000
223,1 server(s),39.04704256934879,100000
224,1 server(s),40.3299052054913,100000
225,1 server(s),37.89598915002789,100000
226,1 server(s),40.727499135288646,100000
227,1 server(s),43.04341754529936,100000
228,1 server(s),39.39061397901532,100000
229,1 server(s),40.70584245848053,100000
230,1 server(s),39.33584595081919,100000
231,1 server(s),39.03640509742033,100000
232,1 server(s),38.880190816972835,100000
233,1 server(s),39.081290848432964,100000
234,1 server(s),39.20993628382708,100000
235,1 server(s),41.143600502098224,100000
236,1 server(s),40.37654381929459,100000
237,1 server(s),38.42668525496323,100000
238,1 server(s),44.89259668103274,100000
239,1 server(s),39.285468534434884,100000
240,1 server(s),42.33584290345023,100000
241,1 server(s),43.54967804040673,100000
242,1 server(s),39.40176904411479,100000
243,1 server(s),39.513361352613515,100000
244,1 server(s),41.446023804122845,100000
245,1 server(s),39.52400053951371,100000
246,1 server(s),40.88539059671791,100000
247,1 server(s),40.45717353615378,100000
248,1 server(s),42.368437641799034,100000
249,1 server(s),37.99716301405038,100000
250,1 server(s),37.629609869826204,100000
251,1 server(s),39.33426378648366,100000
252,1 server(s),45.408613464115064,100000
253,1 server(s),38.64075998714623,100000
254,1 server(s),41.0624494582337,100000
255,1 server(s),39.50681447986816,100000
256,1 server(s),42.96164808753125,100000
257,1 server(s),39.95518943333025,100000
258,1 server(s),41.54320628471097,100000
259,1 server(s),40.087602729557055,100000
260,1 server(s),38.90040326434725,100000
261,1 server(s),42.79927936085606,100000
262,1 server(s),39.4784641300425,100000
263,1 server(s),40.566005460142,100000
264,1 server(s),42.30190116612074,100000
265,1 server(s),39.387298348501815,100000
266,1 server(s),38.806231084574925,100000
267,1 server(s),39.69571963102758,100000
268,1 server(s),40.016710598096594,100000
269,1 server(s),41.450639347170295,100000
270,1 server(s),42.1070367012873,100000
271,1 server(s),39.83099163241397,100000
272,1 server(s),38.678446705736974,100000
273,1 server(s),41.78387786606626,100000
274,1 server(s),40.781371816375085,100000
275,1 server(s),42.43187072482183,100000
276,1 server(s),40.9617234166512,100000
277,1 server(s),39.38502674842731,100000
278,1 server(s),38.22025052643227,100000
279,1 server(s),38.9248834150434,100000
280,1 server(s),40.141442280294264,100000
281,1 server(s),39.79945932727306,100000
282,1 server(s),41.7586726895256,100000
283,1 server(s),43.310120350303734,100000
284,1 server(s),43.10090093097708,100000
285,1 server(s),38.04535811319035,100000
286,1 server(s),40.79635760509987,100000
287,1 server(s),39.34357435568487,100000
288,1 server(s),38.94333553573147,100000
289,1 server(s),42.524804723932974,100000
290,1 server(s),39.85943007198046,100000
291,1 server(s),39.99022809645693,100000
292,1 server(s),41.8793133353184,100000
293,1 server(s),39.53667384881262,100000
294,1 server(s),41.639456334227646,100000
295,1 server(s),39.506254217177506,100000
296,1 server(s),42.0226645190134,100000
297,1 server(s),40.146095540605366,100000
298,1 server(s),39.60205516436537,100000
299,1 server(s),40.248006000714255,100000
300,1 server(s),40.87181600859663,100000
301,1 server(s),42.04309453068176,100000
302,1 server(s),38.528578654470195,100000
303,1 server(s),40.51317056310163,100000
304,1 server(s),39.65027739052269,100000
305,1 server(s),40.39584941721169,100000
306,1 server(s),38.40739232560269,100000
307,1 server(s),40.504239264476695,100000
308,1 server(s),41.23172476373522,100000
309,1 server(s),38.835596051092914,100000
310,1 server(s),40.702241271441494,100000
311,1 server(s),40.46150769240733,100000
312,1 server(s),38.8993547456679,100000
313,1 server(s),42.41559100652007,100000
314,1 server(s),38.88191366858932,100000
315,1 server(s),39.42798194908385,100000
316,1 server(s),40.55226817958274,100000
317,1 server(s),38.66696225405333,100000
318,1 server(s),40.47425823495679,100000
319,1 server(s),40.10284881180109,100000
320,1 server(s),41.91249591654878,100000
321,1 server(s),40.1284789999611,100000
322,1 server(s),37.931285347871885,100000
323,1 server(s),43.28384574805399,100000
324,1 server(s),38.13807312743484,100000
325,1 server(s),37.915008799402706,100000
326,1 server(s),39.24877645971968,100000
327,1 server(s),40.78975200132964,100000
328,1 server(s),41.17601389985737,100000
329,1 server(s),39.60672309242954,100000
330,1 server(s),38.88099590019134,100000
331,1 server(s),37.638104705081126,100000
332,1 server(s),39.3647297283928,100000
333,1 server(s),42.26050611449344,100000
334,1 server(s),42.318294799399375,100000
335,1 server(s),39.13238773303009,100000
336,1 server(s),43.634803118522534,100000
337,1 server(s),39.60697747390036,100000
338,1 server(s),39.32661640096242,100000
339,1 server(s),39.29568502160426,100000
340,1 server(s),40.12464924404424,100000
341,1 server(s),37.89540844569928,100000
342,1 server(s),39.92391188270437,100000
343,1 server(s),39.729862093710906,100000
344,1 server(s),40.59796126585985,100000
345,1 server(s),38.040005160588294,100000
346,1 server(s),43.46723964742105,100000
347,1 server(s),41.70428336306504,100000
348,1 server(s),38.53779503448619,100000
349,1 server(s),36.474806420119656,100000
350,1 server(s),37.53047126477473,100000
351,1 server(s),39.34422317606615,100000
352,1 server(s),41.9092997331008,100000
353,1 server(s),40.69613282361087,100000
354,1 server(s),42.53593496824435,100000
355,1 server(s),41.37222542360821,100000
356,1 server(s),40.28718911564027,100000
357,1 server(s),39.113269749743345,100000
358,1 server(s),41.47181670469935,100000
359,1 server(s),41.67367147409652,100000
360,1 server(s),41.18610655965749,100000
361,1 server(s),39.569416903947925,100000
362,1 server(s),41.258509598486114,100000
363,1 server(s),37.2840937241092,100000
364,1 server(s),41.55481266887514,100000
365,1 server(s),43.02658207974059,100000
366,1 server(s),43.26021458733336,100000
367,1 server(s),40.72423393877451,100000
368,1 server(s),43.82862852034605,100000
369,1 server(s),38.85580520521843,100000
370,1 server(s),40.94931027195556,100000
371,1 server(s),38.984253690268304,100000
372,1 server(s),41.322204709466256,100000
373,1 server(s),38.770246914624146,100000
374,1 server(s),39.242225722266745,100000
375,1 server(s),38.0850499156941,100000
376,1 server(s),38.05400256755648,100000
377,1 server(s),37.79343546220639,100000
378,1 server(s),38.714210760914,100000
379,1 server(s),40.99965308816551,100000
380,1 server(s),39.68840258011858,100000
381,1 server(s),41.83412670940537,100000
382,1 server(s),39.61308515234415,100000
383,1 server(s),39.872748943413924,100000
384,1 server(s),41.109469701984565,100000
385,1 server(s),39.83179187094224,100000
386,1 server(s),42.53346758249251,100000
387,1 server(s),40.69591627864246,100000
388,1 server(s),40.35466894140359,100000
389,1 server(s),41.543975652013685,100000
390,1 server(s),38.57405595411158,100000
391,1 server(s),37.73717782304851,100000
392,1 server(s),41.65036614785256,100000
393,1 server(s),39.87153581869782,100000
394,1 server(s),42.30925190166799,100000
395,1 server(s),40.547610536233556,100000
396,1 server(s),40.886155829256616,100000
397,1 server(s),40.51619810492587,100000
398,1 server(s),41.29787156558026,100000
399,1 server(s),38.587772343049146,100000
400,1 server(s),40.5777726259414,100000
401,1 server(s),39.99469312474572,100000
402,1 server(s),39.10596596120657,100000
403,1 server(s),41.61705760475182,100000
404,1 server(s),42.491889012049064,100000
405,1 server(s),37.362568501882,100000
406,1 server(s),38.2176297899864,100000
407,1 server(s),41.93248433822188,100000
408,1 server(s),38.847907246519426,100000
409,1 server(s),43.951177562476865,100000
410,1 server(s),38.56306508397121,100000
411,1 server(s),41.718521130742154,100000
412,1 server(s),42.217401375202044,100000
413,1 server(s),42.48045324450981,100000
414,1 server(s),41.15236407567184,100000
415,1 server(s),40.66197309945327,100000
416,1 server(s),40.05156679215811,100000
417,1 server(s),41.79466267638435,100000
418,1 server(s),42.05230227730638,100000
419,1 server(s),42.153866233626836,100000
420,1 server(s),45.434899276627206,100000
421,1 server(s),40.659108463740175,100000
422,1 server(s),41.81515870313594,100000
423,1 server(s),41.213679035472516,100000
424,1 server(s),46.36787412334409,100000
425,1 server(s),37.61329611775023,100000
426,1 server(s),38.7282042038595,100000
427,1 server(s),36.09362030320123,100000
428,1 server(s),39.81919693164826,100000
429,1 server(s),40.51168904389755,100000
430,1 server(s),41.503193995452555,100000
431,1 server(s),45.39985762409078,100000
432,1 server(s),38.18740440178439,100000
433,1 server(s),40.16364889442925,100000
434,1 server(s),39.679600028994074,100000
435,1 server(s),43.1343026447941,100000
436,1 server(s),42.12640044771979,100000
437,1 server(s),37.59298743712866,100000
438,1 server(s),40.72146918545084,100000
439,1 server(s),39.715940235386064,100000
440,1 server(s),45.632733908072616,100000
441,1 server(s),39.94612762416907,100000
442,1 server(s),40.52266290570782,100000
443,1 server(s),38.97652201988596,100000
444,1 server(s),42.389305076900925,100000
445,1 server(s),38.79605314876949,100000
446,1 server(s),39.468094572060906,100000
447,1 server(s),37.50684341293779,100000
448,1 server(s),39.63985662819499,100000
449,1 server(s),37.03897302964912,100000
450,1 server(s),38.7623970084884,100000
451,1 server(s),37.69143365632624,100000
452,1 server(s),41.58480757411182,100000
453,1 server(s),39.10342663805222,100000
454,1 server(s),42.421630597884466,100000
455,1 server(s),40.48677174054443,100000
456,1 server(s),41.23634899125528,100000
457,1 server(s),40.784276700119285,100000
458,1 server(s),42.3136004407188,100000
459,1 server(s),38.745779229066606,100000
460,1 server(s),39.062209220988926,100000
461,1 server(s),39.16105964881285,100000
462,1 server(s),40.02100919127359,100000
463,1 server(s),38.816473346541656,100000
464,1 server(s),37.91060692638346,100000
465,1 server(s),37.46131358537979,100000
466,1 server(s),39.42444352871951,100000
467,1 server(s),39.08276774592603,100000
468,1 server(s),40.569664978973535,100000
469,1 server(s),39.110727899275304,100000
470,1 server(s),38.05854683904271,100000
471,1 server(s),42.904191921786264,100000
472,1 server(s),38.111582187338385,100000
473,1 server(s),37.374162177715235,100000
474,1 server(s),43.0371415522118,100000
475,1 server(s),37.87696065160956,100000
476,1 server(s),39.64529818370223,100000
477,1 server(s),39.2407290701154,100000
478,1 server(s),41.742782137909046,100000
479,1 server(s),39.72618925764096,100000
480,1 server(s),40.8106689975152,100000
481,1 server(s),42.406780640907485,100000
482,1 server(s),38.340547776774685,100000
483,1 server(s),40.023349987047695,100000
484,1 server(s),39.20413872306333,100000
485,1 server(s),45.529472424297566,100000
486,1 server(s),40.31305836950115,100000
487,1 server(s),41.82971833270267,100000
488,1 server(s),43.022266227807386,100000
489,1 server(s),39.00375102124299,100000
490,1 server(s),39.8025109995478,100000
491,1 server(s),39.51284829575965,100000
492,1 server(s),40.393579088270805,100000
493,1 server(s),39.53820671957911,100000
494,1 server(s),41.236073056046436,100000
495,1 server(s),42.62452992410496,100000
496,1 server(s),40.16736020852641,100000
497,1 server(s),39.04487648640224,100000
498,1 server(s),37.930336234143134,100000
499,1 server(s),39.352674640134346,100000
500,2 server(s),19.718226431895978,100000
501,2 server(s),20.06545656911418,100000
502,2 server(s),19.139389412072617,100000
503,2 server(s),19.925970166631476,100000
504,2 server(s),18.59590346923491,100000
505,2 server(s),21.808946426113664,100000
506,2 server(s),19.26032184097042,100000
507,2 server(s),19.81221723058125,100000
508,2 server(s),18.967580220859336,100000
509,2 server(s),19.17771643639129,100000
510,2 server(s),19.091140919368378,100000
511,2 server(s),19.36550286890213,100000
512,2 server(s),19.736424283798172,100000
513,2 server(s),19.31055387574547,100000
514,2 server(s),20.09721370923353,100000
515,2 server(s),18.949214054037753,100000
516,2 server(s),19.053383577935445,100000
517,2 server(s),19.09036426048555,100000
518,2 server(s),20.392736461498174,100000
519,2 server(s),19.108445613049447,100000
520,2 server(s),18.066643004241445,100000
521,2 server(s),17.844466147702395,100000
522,2 server(s),18.036639984660916,100000
523,2 server(s),19.31003307301116,100000
524,2 server(s),18.64130953348552,100000
525,2 server(s),18.67808353567037,100000
526,2 server(s),20.401429848070364,100000
527,2 server(s),19.589463862303454,100000
528,2 server(s),19.85053688330806,100000
529,2 server(s),18.862969727724167,100000
530,2 server(s),19.755151762781836,100000
531,2 server(s),20.062802266605463,100000
532,2 server(s),20.627657266538368,100000
533,2 server(s),19.568264898115583,100000
534,2 server(s),18.578417044206414,100000
535,2 server(s),19.92381702599413,100000
536,2 server(s),20.764538637365206,100000
537,2 server(s),19.89707827009223,100000
538,2 server(s),19.120612084874633,100000
539,2 server(s),18.229280149096557,100000
540,2 server(s),18.631857867418283,100000
541,2 server(s),19.95361187032142,100000
542,2 server(s),19.859635111771407,100000
543,2 server(s),19.320976018270514,100000
544,2 server(s),18.137957254764814,100000
545,2 server(s),19.049228380904427,100000
546,2 server(s),18.87974628036208,100000
547,2 server(s),18.188774571769578,100000
548,2 server(s),18.21689560287891,100000
549,2 server(s),19.195428191399753,100000
550,2 server(s),20.16157964205926,100000
551,2 server(s),18.774158743497406,100000
552,2 server(s),18.04498222295096,100000
553,2 server(s),20.686218725410118,100000
554,2 server(s),19.39943311615304,100000
555,2 server(s),19.267114120738587,100000
556,2 server(s),18.497700634458766,100000
557,2 server(s),20.458620806594947,100000
558,2 server(s),19.29065288925513,100000
559,2 server(s),20.676916206381495,100000
560,2 server(s),18.359299041144425,100000
561,2 server(s),20.83519339565028,100000
562,2 server(s),20.20877292363529,100000
563,2 server(s),19.58161093745002,100000
564,2 server(s),19.881557225697538,100000
565,2 server(s),19.402031224052116,100000
566,2 server(s),19.41715674494511,100000
567,2 server(s),19.553505109716337,100000
568,2 server(s),19.065696567880185,100000
569,2 server(s),18.37527570811612,100000
570,2 server(s),19.024106513428073,100000
571,2 server(s),18.446877493970305,100000
572,2 server(s),19.01428465070108,100000
573,2 server(s),18.99526484739544,100000
574,2 server(s),18.27931808556733,100000
575,2 server(s),18.880120917423902,100000
576,2 server(s),18.976386802636355,100000
577,2 server(s),19.88758394615942,100000
578,2 server(s),19.654742584594505,100000
579,2 server(s),19.6911564726855,100000
580,2 server(s),19.05125357915301,100000
581,2 server(s),17.671158641287015,100000
582,2 server(s),19.9549375614356,100000
583,2 server(s),21.004469936360614,100000
584,2 server(s),19.467030412808366,100000
585,2 server(s),17.985488701792704,100000
586,2 server(s),18.953518353028233,100000
587,2 server(s),19.710907640985166,100000
588,2 server(s),20.538191175409047,100000
589,2 server(s),20.745285708230877,100000
590,2 server(s),19.356680500069704,100000
591,2 server(s),20.839191936462612,100000
592,2 server(s),19.680015005901687,100000
593,2 server(s),19.66318965992733,100000
594,2 server(s),18.04679655218999,100000
595,2 server(s),18.94104958189919,100000
596,2 server(s),18.99564516963505,100000
597,2 server(s),19.005186675164634,100000
598,2 server(s),19.944644841835043,100000
599,2 server(s),18.430820764698062,100000
600,2 server(s),19.59760899742758,100000
601,2 server(s),17.7475807869853,100000
602,2 server(s),19.267142944442917,100000
603,2 server(s),18.494403539237016,100000
604,2 server(s),19.120367628259533,100000
605,2 server(s),19.451508919281768,100000
606,2 server(s),18.015736414957807,100000
607,2 server(s),20.29034285281141,100000
608,2 server(s),18.738068131521604,100000
609,2 server(s),18.503952372616684,100000
610,2 server(s),19.547508259723237,100000
611,2 server(s),19.82425938845112,100000
612,2 server(s),18.820200203782573,100000
613,2 server(s),20.316086734535077,100000
614,2 server(s),20.615834515571546,100000
615,2 server(s),21.246009084686623,100000
616,2 server(s),18.483101513489807,100000
617,2 server(s),18.375284955270182,100000
618,2 server(s),20.20203599813737,100000
619,2 server(s),19.948122060736008,100000
620,2 server(s),18.673226299096072,100000
621,2 server(s),19.79020175226837,100000
622,2 server(s),18.970687214830004,100000
623,2 server(s),19.223588922623886,100000
624,2 server(s),18.9731236829764,100000
625,2 server(s),18.18481100786376,100000
626,2 server(s),18.19798749555931,100000
627,2 server(s),19.83174538319367,100000
628,2 server(s),18.693767349911862,100000
629,2 server(s),19.32921021801925,100000
630,2 server(s),19.305570589842606,100000
631,2 server(s),19.563134236353008,100000
632,2 server(s),19.946435195233043,100000
633,2 server(s),19.031354831670633,100000
634,2 server(s),19.729558737474456,100000
635,2 server(s),18.33594266660945,100000
636,2 server(s),19.65513913436236,100000
637,2 server(s),19.64990927751999,100000
638,2 server(s),18.929900973452852,100000
639,2 server(s),19.1234839819821,100000
640,2 server(s),19.167103412988006,100000
641,2 server(s),19.484997093389016,100000
642,2 server(s),17.93073240133988,100000
643,2 server(s),18.873038178536557,100000
644,2 server(s),19.90168320517289,100000
645,2 server(s),20.961484740449922,100000
646,2 server(s),18.63587471681449,100000
647,2 server(s),19.569912084211126,100000
648,2 server(s),19.06724880727009,100000
649,2 server(s),19.6147643588166,100000
650,2 server(s),19.040458812415945,100000
651,2 server(s),19.971473742700557,100000
652,2 server(s),18.681705536767588,100000
653,2 server(s),19.81535798463793,100000
654,2 server(s),19.27215133415864,100000
655,2 server(s),19.445242560646715,100000
656,2 server(s),19.255005652025815,100000
657,2 server(s),19.363135019319206,100000
658,2 server(s),18.312341195428814,100000
659,2 server(s),20.87533876056195,100000
660,2 server(s),21.108827881138208,100000
661,2 server(s),18.91808588222172,100000
662,2 server(s),19.147064919086763,100000
663,2 server(s),20.147069726036825,100000
664,2 server(s),19.33156971629725,100000
665,2 server(s),20.785912921615573,100000
666,2 server(s),18.654781732288665,100000
667,2 server(s),17.554505583120388,100000
668,2 server(s),19.133586709157612,100000
669,2 server(s),19.77780349619318,100000
670,2 server(s),19.792706554977396,100000
671,2 server(s),21.19423720524364,100000
672,2 server(s),20.115319719423322,100000
673,2 server(s),18.868505381577492,100000
674,2 server(s),18.978973545347653,100000
675,2 server(s),18.79123968363628,100000
676,2 server(s),20.11666599560336,100000
677,2 server(s),19.967204594341986,100000
678,2 server(s),20.71366839105494,100000
679,2 server(s),18.570952211636264,100000
680,2 server(s),20.015752511645626,100000
681,2 server(s),18.973664378440912,100000
682,2 server(s),19.14127545459895,100000
683,2 server(s),19.41116387117051,100000
684,2 server(s),19.90502007906449,100000
685,2 server(s),19.22898446868585,100000
686,2 server(s),19.310139637604387,100000
687,2 server(s),19.16178120037931,100000
688,2 server(s),17.837918395349188,100000
689,2 server(s),17.30911632561708,100000
690,2 server(s),20.28470924695883,100000
691,2 server(s),19.019147368622303,100000
692,2 server(s),18.84793640956572,100000
693,2 server(s),18.641203786023443,100000
694,2 server(s),19.376915652027595,100000
695,2 server(s),20.798058096534202,100000
696,2 server(s),19.19181002512047,100000
697,2 server(s),19.96433020784897,100000
698,2 server(s),18.261471232384622,100000
699,2 server(s),18.736139455862013,100000
700,2 server(s),19.11560303800287,100000
701,2 server(s),19.478661050148983,100000
702,2 server(s),19.454776389445414,100000
703,2 server(s),19.75784775959035,100000
704,2 server(s),19.615389043816148,100000
705,2 server(s),19.34854548098831,100000
706,2 server(s),19.973251576072606,100000
707,2 server(s),19.465294821028873,100000
708,2 server(s),18.876518072464275,100000
709,2 server(s),18.463708235971623,100000
710,2 server(s),18.930204123925865,100000
711,2 server(s),18.325777275727365,100000
712,2 server(s),19.138445576776643,100000
713,2 server(s),18.89451794642247,100000
714,2 server(s),20.76102841069144,100000
715,2 server(s),18.783131049207753,100000
716,2 server(s),20.412842306247825,100000
717,2 server(s),18.316652656574558,100000
718,2 server(s),19.7875849821585,100000
719,2 server(s),18.32736998188042,100000
720,2 server(s),17.154961445563686,100000
721,2 server(s),18.681774062575894,100000
722,2 server(s),19.004688785521367,100000
723,2 server(s),18.597889871567734,100000
724,2 server(s),19.225445003744664,100000
725,2 server(s),19.60168203439068,100000
726,2 server(s),20.446158599432486,100000
727,2 server(s),19.62068211447935,100000
728,2 server(s),18.748129928431712,100000
729,2 server(s),19.37339217072866,100000
730,2 server(s),19.294964532115014,100000
731,2 server(s),18.16887285088047,100000
732,2 server(s),20.3139767677652,100000
733,2 server(s),19.40133306299031,100000
