,Rho,Values,Amount of Customers
1392, Value: 0.6,8.855875789030186,25000
1393, Value: 0.6,8.830866709769998,25000
1394, Value: 0.6,8.572557424443142,25000
1395, Value: 0.6,9.46229024287921,25000
1396, Value: 0.6,8.765353622649114,25000
1397, Value: 0.6,8.458152062673426,25000
1398, Value: 0.6,8.282094198788938,25000
1399, Value: 0.6,8.834495506718175,25000
1400, Value: 0.6,9.074563787214787,25000
1401, Value: 0.6,9.24640988533589,25000
1402, Value: 0.6,8.363676838991404,25000
1403, Value: 0.6,8.833606160858347,25000
1404, Value: 0.6,9.452839976215396,25000
1405, Value: 0.6,8.8021984841411,25000
1406, Value: 0.6,8.91274760364592,25000
1407, Value: 0.6,9.667289420892116,25000
1408, Value: 0.6,8.937238128931448,25000
1409, Value: 0.6,8.861645288634538,25000
1410, Value: 0.6,8.909554180435917,25000
1411, Value: 0.6,8.781158646507782,25000
1412, Value: 0.6,8.430317290801279,25000
1413, Value: 0.6,9.171244315073702,25000
1414, Value: 0.6,9.106504701192069,25000
1415, Value: 0.6,8.469051835006573,25000
1416, Value: 0.6,8.801695323418672,25000
1417, Value: 0.6,9.01565644096292,25000
1418, Value: 0.6,9.29240171164719,25000
1419, Value: 0.6,8.817459314009287,25000
1420, Value: 0.6,9.141683045815805,25000
1421, Value: 0.6,9.175979532980953,25000
1422, Value: 0.6,8.761709534675264,25000
1423, Value: 0.6,8.433401373728541,25000
1424, Value: 0.6,8.645006065276709,25000
1425, Value: 0.6,8.806191019788645,25000
1426, Value: 0.6,9.217780009160437,25000
1427, Value: 0.6,8.710439699640085,25000
1428, Value: 0.6,9.188755995819184,25000
1429, Value: 0.6,8.749444348198308,25000
1430, Value: 0.6,9.109530162932588,25000
1431, Value: 0.6,9.23894865503016,25000
1432, Value: 0.6,8.807746148523279,25000
1433, Value: 0.6,9.279065073240448,25000
1434, Value: 0.6,9.164569246952762,25000
1435, Value: 0.6,9.347799006397505,25000
1436, Value: 0.6,8.683845277467611,25000
1437, Value: 0.6,8.536377746055184,25000
1438, Value: 0.6,9.039906191441721,25000
1439, Value: 0.6,8.829194738251738,25000
1440, Value: 0.6,9.380371460979228,25000
1441, Value: 0.6,8.592499351521823,25000
1442, Value: 0.6,8.961966843816672,25000
1443, Value: 0.6,9.280971897451783,25000
1444, Value: 0.6,8.76630330760937,25000
1445, Value: 0.6,8.706282562519212,25000
1446, Value: 0.6,8.911295569270134,25000
1447, Value: 0.6,9.07627127788671,25000
1448, Value: 0.6,9.350639460164437,25000
1449, Value: 0.6,9.26961527708482,25000
1450, Value: 0.6,8.632980652426214,25000
1451, Value: 0.6,8.79637464004979,25000
1452, Value: 0.6,9.483702054200943,25000
1453, Value: 0.6,9.10668098120906,25000
1454, Value: 0.6,8.818507621691657,25000
1455, Value: 0.6,8.385384109168667,25000
1456, Value: 0.6,8.286809656354757,25000
1457, Value: 0.6,9.363793121793336,25000
1458, Value: 0.6,9.00168678383893,25000
1459, Value: 0.6,8.667142345809696,25000
1460, Value: 0.6,9.111878737182716,25000
1461, Value: 0.6,9.281290647169962,25000
1462, Value: 0.6,8.920943453353788,25000
1463, Value: 0.6,9.717997186994959,25000
1464, Value: 0.6,9.099882758677875,25000
1465, Value: 0.6,8.511948333631283,25000
1466, Value: 0.6,9.191592783088954,25000
1467, Value: 0.6,8.747470304869115,25000
1468, Value: 0.6,9.329554007583004,25000
1469, Value: 0.6,8.52046212795011,25000
1470, Value: 0.6,8.76029589388359,25000
1471, Value: 0.6,9.200652382864881,25000
1472, Value: 0.6,8.983781343421636,25000
1473, Value: 0.6,8.844713468514751,25000
1474, Value: 0.6,8.47577597699085,25000
1475, Value: 0.6,8.851551477925089,25000
1476, Value: 0.6,8.705055770429732,25000
1477, Value: 0.6,8.336162236817271,25000
1478, Value: 0.6,8.37500523732682,25000
1479, Value: 0.6,9.029926247731323,25000
1480, Value: 0.6,9.212015915572454,25000
1481, Value: 0.6,8.862836588380976,25000
1482, Value: 0.6,9.123591085827348,25000
1483, Value: 0.6,8.590502962736549,25000
1484, Value: 0.6,9.246819937077106,25000
1485, Value: 0.6,8.538885196186254,25000
1486, Value: 0.6,9.623806179235359,25000
1487, Value: 0.6,9.097931277616384,25000
1488, Value: 0.6,8.529408692066513,25000
1489, Value: 0.6,8.834587457471361,25000
1490, Value: 0.6,9.186260563507437,25000
1491, Value: 0.6,8.32228834173523,25000
1492, Value: 0.6,9.03399790771064,25000
1493, Value: 0.6,8.48745876215287,25000
1494, Value: 0.6,8.828275542531461,25000
1495, Value: 0.6,8.720043359526496,25000
1496, Value: 0.6,8.553064340040487,25000
1497, Value: 0.6,9.012896258785586,25000
1498, Value: 0.6,8.864523534986217,25000
1499, Value: 0.6,8.60958807652401,25000
1500, Value: 0.9,82.36331704993599,25000
1501, Value: 0.9,85.41842881548725,25000
1502, Value: 0.9,82.43984019625465,25000
1503, Value: 0.9,87.03885013681263,25000
1504, Value: 0.9,69.72393551132181,25000
1505, Value: 0.9,87.46561284928323,25000
1506, Value: 0.9,85.91382334244732,25000
1507, Value: 0.9,79.81687940168247,25000
1508, Value: 0.9,73.4945254942611,25000
1509, Value: 0.9,74.38577549342521,25000
1510, Value: 0.9,82.92826223903032,25000
1511, Value: 0.9,83.1660975138008,25000
1512, Value: 0.9,85.16791132400267,25000
1513, Value: 0.9,94.83070355216104,25000
1514, Value: 0.9,87.07293653714586,25000
1515, Value: 0.9,95.96441934752399,25000
1516, Value: 0.9,77.17197360630968,25000
1517, Value: 0.9,77.71990041446192,25000
1518, Value: 0.9,72.31984067061826,25000
1519, Value: 0.9,70.69427764783893,25000
1520, Value: 0.9,73.08627609525482,25000
1521, Value: 0.9,81.3296737041812,25000
1522, Value: 0.9,75.88666494726289,25000
1523, Value: 0.9,74.79921439370494,25000
1524, Value: 0.9,77.91574481545568,25000
1525, Value: 0.9,70.75140921110257,25000
1526, Value: 0.9,61.733741148146734,25000
1527, Value: 0.9,72.69061594686171,25000
1528, Value: 0.9,63.23438928330722,25000
1529, Value: 0.9,81.93239050380849,25000
1530, Value: 0.9,114.96562478836425,25000
1531, Value: 0.9,100.28938050894287,25000
1532, Value: 0.9,91.8230916261751,25000
1533, Value: 0.9,85.63840191945978,25000
1534, Value: 0.9,107.10892207077217,25000
1535, Value: 0.9,80.40404732705946,25000
1536, Value: 0.9,104.50689758338058,25000
1537, Value: 0.9,80.15554357160535,25000
1538, Value: 0.9,89.10393901047902,25000
1539, Value: 0.9,119.41913797129794,25000
1540, Value: 0.9,75.75709988532698,25000
1541, Value: 0.9,83.49240512075878,25000
1542, Value: 0.9,88.46499942845864,25000
1543, Value: 0.9,69.33414377037009,25000
1544, Value: 0.9,78.3746673872433,25000
1545, Value: 0.9,70.06914102593659,25000
1546, Value: 0.9,96.84804909072184,25000
1547, Value: 0.9,77.89461515823199,25000
1548, Value: 0.9,67.26947279449462,25000
1549, Value: 0.9,83.87434340847553,25000
1550, Value: 0.9,89.7054680564364,25000
1551, Value: 0.9,96.4089094352591,25000
1552, Value: 0.9,92.26390394279798,25000
1553, Value: 0.9,84.137965122317,25000
1554, Value: 0.9,85.19223526816631,25000
1555, Value: 0.9,78.25625924053512,25000
1556, Value: 0.9,88.14037112784328,25000
1557, Value: 0.9,89.85455385283173,25000
1558, Value: 0.9,72.78847887139098,25000
1559, Value: 0.9,84.02851982610841,25000
1560, Value: 0.9,87.386018264429,25000
1561, Value: 0.9,72.65494884660757,25000
1562, Value: 0.9,86.83081453007046,25000
1563, Value: 0.9,80.7498823950446,25000
1564, Value: 0.9,80.22921688114393,25000
1565, Value: 0.9,65.9291723611136,25000
1566, Value: 0.9,76.08999634193499,25000
1567, Value: 0.9,75.5174363978924,25000
1568, Value: 0.9,66.3879685030592,25000
1569, Value: 0.9,73.57460655039357,25000
1570, Value: 0.9,88.65319035484313,25000
1571, Value: 0.9,94.45619578147495,25000
1572, Value: 0.9,70.8388612924188,25000
1573, Value: 0.9,73.39228353262163,25000
1574, Value: 0.9,73.28834421344169,25000
1575, Value: 0.9,91.1730613688899,25000
1576, Value: 0.9,71.1074778294267,25000
1577, Value: 0.9,77.29799717821308,25000
1578, Value: 0.9,67.03651186760177,25000
1579, Value: 0.9,73.02001833205827,25000
1580, Value: 0.9,79.3158173948617,25000
1581, Value: 0.9,88.90732686274488,25000
1582, Value: 0.9,71.47866705061848,25000
1583, Value: 0.9,77.34690416343932,25000
1584, Value: 0.9,72.18235539877216,25000
1585, Value: 0.9,73.20213812858337,25000
1586, Value: 0.9,77.86457693320266,25000
1587, Value: 0.9,91.24950620492551,25000
1588, Value: 0.9,90.97972618528627,25000
1589, Value: 0.9,89.5831739242645,25000
1590, Value: 0.9,79.60620152828461,25000
1591, Value: 0.9,73.70266342407591,25000
1592, Value: 0.9,73.36399463827925,25000
1593, Value: 0.9,78.27440839080155,25000
1594, Value: 0.9,73.74022156595287,25000
1595, Value: 0.9,79.93412344026576,25000
1596, Value: 0.9,77.53559719231603,25000
1597, Value: 0.9,92.98391163239398,25000
1598, Value: 0.9,85.2380992049166,25000
1599, Value: 0.9,88.93305223941005,25000
1600, Value: 0.9,73.35988028568245,25000
1601, Value: 0.9,74.90590122798446,25000
1602, Value: 0.9,90.87410482638323,25000
1603, Value: 0.9,92.61271508762039,25000
1604, Value: 0.9,74.47266707480641,25000
1605, Value: 0.9,81.19496473635095,25000
1606, Value: 0.9,106.21413679004006,25000
1607, Value: 0.9,77.15427508269457,25000
1608, Value: 0.9,83.90960386934573,25000
1609, Value: 0.9,85.93291110289474,25000
1610, Value: 0.9,56.059534392229736,25000
1611, Value: 0.9,104.7118964612386,25000
1612, Value: 0.9,67.5400129776919,25000
1613, Value: 0.9,74.3677318662937,25000
1614, Value: 0.9,76.39480838830642,25000
1615, Value: 0.9,68.1105300036349,25000
1616, Value: 0.9,63.75403589414876,25000
1617, Value: 0.9,75.20131232928914,25000
1618, Value: 0.9,79.12017775374997,25000
1619, Value: 0.9,74.53282711540601,25000
1620, Value: 0.9,87.04302456798476,25000
1621, Value: 0.9,74.5847388577832,25000
1622, Value: 0.9,76.59790961121092,25000
1623, Value: 0.9,80.78498681636546,25000
1624, Value: 0.9,76.94201172452865,25000
1625, Value: 0.9,76.8838539223887,25000
1626, Value: 0.9,75.02561180719401,25000
1627, Value: 0.9,92.73685534738364,25000
1628, Value: 0.9,91.76932183492706,25000
1629, Value: 0.9,71.19093324200017,25000
1630, Value: 0.9,101.92400421888551,25000
1631, Value: 0.9,66.70176652593231,25000
1632, Value: 0.9,64.05168534268059,25000
1633, Value: 0.9,75.93100496713052,25000
1634, Value: 0.9,78.19481904159251,25000
1635, Value: 0.9,63.061896938139945,25000
1636, Value: 0.9,73.09621614599833,25000
1637, Value: 0.9,100.89791864919688,25000
1638, Value: 0.9,98.08269767382878,25000
1639, Value: 0.9,80.71606010033909,25000
1640, Value: 0.9,82.56953149830146,25000
1641, Value: 0.9,70.99906900538255,25000
1642, Value: 0.9,74.00968306131139,25000
1643, Value: 0.9,88.2889671567292,25000
1644, Value: 0.9,71.66474095185777,25000
1645, Value: 0.9,70.49614260111309,25000
1646, Value: 0.9,69.07872645040058,25000
1647, Value: 0.9,88.48932510286663,25000
1648, Value: 0.9,86.53373996659407,25000
1649, Value: 0.9,93.04487624834152,25000
1650, Value: 0.9,86.90513179112814,25000
1651, Value: 0.9,80.99946621991765,25000
1652, Value: 0.9,73.14676628162727,25000
1653, Value: 0.9,85.77502000205972,25000
1654, Value: 0.9,85.08951034858266,25000
1655, Value: 0.9,67.94342177920134,25000
1656, Value: 0.9,84.79570406012137,25000
1657, Value: 0.9,93.020406471615,25000
1658, Value: 0.9,71.57803984383042,25000
1659, Value: 0.9,71.63386385358413,25000
1660, Value: 0.9,104.61208316165587,25000
1661, Value: 0.9,75.47496929793577,25000
1662, Value: 0.9,85.72129880634964,25000
1663, Value: 0.9,70.48947594063108,25000
1664, Value: 0.9,66.96645417581963,25000
1665, Value: 0.9,97.23302449220823,25000
1666, Value: 0.9,71.95965740122278,25000
1667, Value: 0.9,73.29115414329526,25000
1668, Value: 0.9,74.25282969874988,25000
1669, Value: 0.9,72.85667131932017,25000
1670, Value: 0.9,75.20349916628767,25000
1671, Value: 0.9,75.40536906236706,25000
1672, Value: 0.9,85.89383224659909,25000
1673, Value: 0.9,85.30309899185497,25000
1674, Value: 0.9,70.97538054809797,25000
1675, Value: 0.9,97.31356914827137,25000
1676, Value: 0.9,94.90587719557982,25000
1677, Value: 0.9,69.67104838211864,25000
1678, Value: 0.9,95.0532040966474,25000
1679, Value: 0.9,78.74455548264325,25000
1680, Value: 0.9,85.90880118675364,25000
1681, Value: 0.9,89.6655008871744,25000
1682, Value: 0.9,75.15515606298376,25000
1683, Value: 0.9,78.40307123131026,25000
1684, Value: 0.9,72.6569053810031,25000
1685, Value: 0.9,81.49972456289038,25000
1686, Value: 0.9,83.01830380390633,25000
1687, Value: 0.9,79.54070742496411,25000
1688, Value: 0.9,91.45284282249723,25000
1689, Value: 0.9,110.22128701039567,25000
1690, Value: 0.9,84.46478582576931,25000
1691, Value: 0.9,78.5418292038537,25000
1692, Value: 0.9,78.50368344828051,25000
1693, Value: 0.9,69.64671728342759,25000
1694, Value: 0.9,59.89419067980599,25000
1695, Value: 0.9,74.38464156379345,25000
1696, Value: 0.9,71.82606480090183,25000
1697, Value: 0.9,93.6179444409079,25000
1698, Value: 0.9,68.5213406870847,25000
1699, Value: 0.9,71.55350022664032,25000
1700, Value: 0.9,74.89338787478039,25000
1701, Value: 0.9,71.25714897702683,25000
1702, Value: 0.9,79.17444841961917,25000
1703, Value: 0.9,96.10961831453679,25000
1704, Value: 0.9,94.37064087664483,25000
1705, Value: 0.9,108.26792051646855,25000
1706, Value: 0.9,87.76530632051717,25000
1707, Value: 0.9,87.25273358491033,25000
1708, Value: 0.9,69.56894179360856,25000
1709, Value: 0.9,78.26365781391341,25000
1710, Value: 0.9,69.57307112114061,25000
1711, Value: 0.9,81.81454781401786,25000
1712, Value: 0.9,78.0700575186876,25000
1713, Value: 0.9,76.52294951036014,25000
1714, Value: 0.9,78.11749487310588,25000
1715, Value: 0.9,87.30154605112233,25000
1716, Value: 0.9,89.60267431987889,25000
1717, Value: 0.9,89.10982507895656,25000
1718, Value: 0.9,89.38357569313068,25000
1719, Value: 0.9,85.97110996585836,25000
1720, Value: 0.9,70.5499647750824,25000
1721, Value: 0.9,74.98690005589222,25000
1722, Value: 0.9,81.12811617853504,25000
1723, Value: 0.9,91.18811552885757,25000
1724, Value: 0.9,82.50737924912727,25000
1725, Value: 0.9,89.7978793695354,25000
1726, Value: 0.9,76.12365487065924,25000
1727, Value: 0.9,74.22549990101847,25000
1728, Value: 0.9,93.40740112377196,25000
1729, Value: 0.9,81.41556881939883,25000
1730, Value: 0.9,87.88971783609568,25000
1731, Value: 0.9,77.06464729682058,25000
1732, Value: 0.9,71.97513914600727,25000
1733, Value: 0.9,94.31712449420876,25000
1734, Value: 0.9,80.12050570286281,25000
1735, Value: 0.9,90.55855983964987,25000
1736, Value: 0.9,72.15532504226431,25000
1737, Value: 0.9,105.97645063201296,25000
1738, Value: 0.9,68.24688778877857,25000
1739, Value: 0.9,88.39158813152955,25000
1740, Value: 0.9,81.18396180325684,25000
1741, Value: 0.9,69.71778621723092,25000
1742, Value: 0.9,84.48132671978735,25000
1743, Value: 0.9,70.00328781416039,25000
1744, Value: 0.9,77.47897273859607,25000
1745, Value: 0.9,83.86128207543464,25000
1746, Value: 0.9,91.4144609040629,25000
1747, Value: 0.9,74.18413365415442,25000
1748, Value: 0.9,70.65563483821005,25000
1749, Value: 0.9,65.55646294151427,25000
1750, Value: 0.9,87.40472643753381,25000
1751, Value: 0.9,77.28738774211088,25000
1752, Value: 0.9,64.16719728758534,25000
1753, Value: 0.9,64.93791046996922,25000
1754, Value: 0.9,89.43728822373282,25000
1755, Value: 0.9,69.47530409655015,25000
1756, Value: 0.9,85.06637279793102,25000
1757, Value: 0.9,101.70403802100124,25000
1758, Value: 0.9,79.5442201314562,25000
1759, Value: 0.9,79.51775588645532,25000
1760, Value: 0.9,74.30593956174472,25000
1761, Value: 0.9,106.79899569545525,25000
1762, Value: 0.9,78.79606766805408,25000
1763, Value: 0.9,62.43806828447298,25000
1764, Value: 0.9,70.67104195923795,25000
1765, Value: 0.9,98.81614959794648,25000
1766, Value: 0.9,75.94769290026542,25000
1767, Value: 0.9,73.2074790835299,25000
1768, Value: 0.9,88.63796922555304,25000
1769, Value: 0.9,79.04623715368062,25000
1770, Value: 0.9,66.783000346179,25000
1771, Value: 0.9,74.95882822708512,25000
1772, Value: 0.9,83.42770912528691,25000
1773, Value: 0.9,69.63597864718864,25000
1774, Value: 0.9,62.33666751592842,25000
1775, Value: 0.9,82.62055559394877,25000
1776, Value: 0.9,82.53629488268204,25000
1777, Value: 0.9,85.05756177107256,25000
1778, Value: 0.9,76.55395885742809,25000
1779, Value: 0.9,68.51939201302788,25000
1780, Value: 0.9,82.82057495377676,25000
1781, Value: 0.9,101.13188307165323,25000
1782, Value: 0.9,76.57485312562369,25000
1783, Value: 0.9,75.74800506162002,25000
1784, Value: 0.9,85.11362884736131,25000
1785, Value: 0.9,93.04090684082165,25000
1786, Value: 0.9,96.1616066293926,25000
1787, Value: 0.9,78.7255307384403,25000
1788, Value: 0.9,78.32687325053224,25000
1789, Value: 0.9,77.08462679343211,25000
1790, Value: 0.9,84.55828024126203,25000
1791, Value: 0.9,88.76501773549418,25000
1792, Value: 0.9,77.15392587596669,25000
1793, Value: 0.9,86.50717103635093,25000
1794, Value: 0.9,77.45052508353612,25000
1795, Value: 0.9,82.53737747847362,25000
1796, Value: 0.9,84.4237118826403,25000
1797, Value: 0.9,79.06032571856966,25000
1798, Value: 0.9,87.49965942983388,25000
1799, Value: 0.9,76.87841054648948,25000
1800, Value: 0.9,72.83569676423545,25000
1801, Value: 0.9,70.41332966978749,25000
1802, Value: 0.9,90.9942634814409,25000
1803, Value: 0.9,74.7977269655384,25000
1804, Value: 0.9,78.5652882173364,25000
1805, Value: 0.9,70.48515670076645,25000
1806, Value: 0.9,76.88920744312011,25000
1807, Value: 0.9,77.94588081328199,25000
1808, Value: 0.9,71.14519568693566,25000
1809, Value: 0.9,71.9360524370668,25000
1810, Value: 0.9,79.71527049097188,25000
1811, Value: 0.9,69.42767689885827,25000
1812, Value: 0.9,67.46616663552884,25000
1813, Value: 0.9,95.40227357620455,25000
1814, Value: 0.9,73.7883618703425,25000
1815, Value: 0.9,77.42309479752566,25000
1816, Value: 0.9,74.05051289442643,25000
1817, Value: 0.9,70.2325857204701,25000
1818, Value: 0.9,71.82803410470801,25000
1819, Value: 0.9,76.04921577622582,25000
1820, Value: 0.9,73.07834530372394,25000
1821, Value: 0.9,83.5629074988217,25000
1822, Value: 0.9,83.95896423874093,25000
1823, Value: 0.9,77.3733825138507,25000
1824, Value: 0.9,71.77027453126429,25000
1825, Value: 0.9,75.84773586659942,25000
1826, Value: 0.9,75.82109715501274,25000
1827, Value: 0.9,92.56412809418542,25000
1828, Value: 0.9,78.02239918541139,25000
1829, Value: 0.9,74.29589267510585,25000
1830, Value: 0.9,105.88997936691423,25000
1831, Value: 0.9,75.64153339308767,25000
1832, Value: 0.9,70.70194275962707,25000
1833, Value: 0.9,95.25307185112499,25000
1834, Value: 0.9,68.92899938016023,25000
1835, Value: 0.9,86.94218523510845,25000
1836, Value: 0.9,60.04387781698664,25000
1837, Value: 0.9,74.10511386313786,25000
1838, Value: 0.9,63.11057173629117,25000
1839, Value: 0.9,68.1584609007531,25000
1840, Value: 0.9,53.74762092383115,25000
1841, Value: 0.9,69.79434554080858,25000
1842, Value: 0.9,95.5458587305528,25000
1843, Value: 0.9,102.40228253946898,25000
1844, Value: 0.9,84.64561907087165,25000
1845, Value: 0.9,97.04741361977268,25000
1846, Value: 0.9,90.84074839644852,25000
1847, Value: 0.9,79.87028393969588,25000
1848, Value: 0.9,73.48335822433246,25000
1849, Value: 0.9,80.99032481558872,25000
1850, Value: 0.9,88.75957008113141,25000
1851, Value: 0.9,81.39763949331999,25000
1852, Value: 0.9,79.22166424720693,25000
1853, Value: 0.9,81.5244213517701,25000
1854, Value: 0.9,82.51785095255791,25000
1855, Value: 0.9,73.16675848624801,25000
1856, Value: 0.9,92.345415520266,25000
1857, Value: 0.9,86.60225975108374,25000
1858, Value: 0.9,74.81257237544716,25000
1859, Value: 0.9,88.339256163211,25000
1860, Value: 0.9,121.50464327344051,25000
1861, Value: 0.9,96.50003998859532,25000
1862, Value: 0.9,78.9036026595658,25000
1863, Value: 0.9,72.89031962061371,25000
1864, Value: 0.9,92.9234064296136,25000
1865, Value: 0.9,78.96282665334367,25000
1866, Value: 0.9,91.14302235740617,25000
1867, Value: 0.9,61.8053494237363,25000
1868, Value: 0.9,72.88326762792637,25000
1869, Value: 0.9,73.30399698128805,25000
1870, Value: 0.9,73.85572654455324,25000
1871, Value: 0.9,82.77158500775246,25000
1872, Value: 0.9,74.81369579893595,25000
1873, Value: 0.9,88.74862398287479,25000
1874, Value: 0.9,74.46775766559018,25000
1875, Value: 0.9,90.49239284543911,25000
1876, Value: 0.9,89.7783185268332,25000
1877, Value: 0.9,103.25386778277007,25000
1878, Value: 0.9,70.4242624767563,25000
1879, Value: 0.9,93.04207445982883,25000
1880, Value: 0.9,64.9798527672253,25000
1881, Value: 0.9,76.71751557251258,25000
1882, Value: 0.9,111.07364624823516,25000
1883, Value: 0.9,78.7467781011289,25000
1884, Value: 0.9,75.03478367608903,25000
1885, Value: 0.9,81.21895838894058,25000
1886, Value: 0.9,77.31319990165832,25000
1887, Value: 0.9,66.41439480919746,25000
1888, Value: 0.9,62.30489736998233,25000
1889, Value: 0.9,77.09659347745855,25000
1890, Value: 0.9,81.83406003697819,25000
1891, Value: 0.9,92.3899941285491,25000
1892, Value: 0.9,81.11102316581064,25000
1893, Value: 0.9,84.13161813619135,25000
1894, Value: 0.9,58.778781559601164,25000
1895, Value: 0.9,83.76045102749528,25000
1896, Value: 0.9,93.2964309740346,25000
1897, Value: 0.9,78.57157759979386,25000
1898, Value: 0.9,88.27600860906938,25000
1899, Value: 0.9,90.30705345374889,25000
1900, Value: 0.9,70.67938121009693,25000
1901, Value: 0.9,90.6969376593486,25000
1902, Value: 0.9,74.36132118142349,25000
1903, Value: 0.9,113.7015475124603,25000
1904, Value: 0.9,78.97458653349511,25000
1905, Value: 0.9,69.18655441266736,25000
1906, Value: 0.9,89.1324435841963,25000
1907, Value: 0.9,78.13720942806758,25000
1908, Value: 0.9,81.87584010561986,25000
1909, Value: 0.9,90.8233484207934,25000
1910, Value: 0.9,89.1594476927165,25000
1911, Value: 0.9,80.66057361108082,25000
1912, Value: 0.9,100.81101320586687,25000
1913, Value: 0.9,72.1525017398105,25000
1914, Value: 0.9,78.96405582767858,25000
1915, Value: 0.9,86.23409729263352,25000
1916, Value: 0.9,68.16019489439354,25000
1917, Value: 0.9,82.37342269326925,25000
1918, Value: 0.9,101.15534556369944,25000
1919, Value: 0.9,88.46648804225556,25000
1920, Value: 0.9,67.39132931990511,25000
1921, Value: 0.9,82.77273999910011,25000
1922, Value: 0.9,94.11599740100101,25000
1923, Value: 0.9,87.38956271913744,25000
1924, Value: 0.9,79.24445457867907,25000
1925, Value: 0.9,76.98837927772792,25000
1926, Value: 0.9,85.43508573076652,25000
1927, Value: 0.9,77.63164386934437,25000
1928, Value: 0.9,107.29672248012623,25000
1929, Value: 0.9,95.94025445920367,25000
1930, Value: 0.9,82.94842603310052,25000
1931, Value: 0.9,97.25191275958336,25000
1932, Value: 0.9,76.13349936315034,25000
1933, Value: 0.9,86.19646587534662,25000
1934, Value: 0.9,74.68127056930531,25000
1935, Value: 0.9,78.05054090237203,25000
1936, Value: 0.9,80.01708153240972,25000
1937, Value: 0.9,66.71179854542655,25000
1938, Value: 0.9,87.78356738728195,25000
1939, Value: 0.9,82.4015165641793,25000
1940, Value: 0.9,70.02789395325804,25000
1941, Value: 0.9,80.17616563305945,25000
1942, Value: 0.9,74.54490275324181,25000
1943, Value: 0.9,67.46661651577504,25000
1944, Value: 0.9,73.32003516095581,25000
1945, Value: 0.9,77.95064973637736,25000
1946, Value: 0.9,65.342208737939,25000
1947, Value: 0.9,63.48684968793498,25000
1948, Value: 0.9,72.87649819135835,25000
1949, Value: 0.9,94.50977474272118,25000
1950, Value: 0.9,78.09415707090939,25000
1951, Value: 0.9,89.33885140699641,25000
1952, Value: 0.9,81.0431149698531,25000
1953, Value: 0.9,67.46345324195336,25000
1954, Value: 0.9,72.47630551147633,25000
1955, Value: 0.9,82.02220279801571,25000
1956, Value: 0.9,84.7672787661826,25000
1957, Value: 0.9,104.1854324161251,25000
1958, Value: 0.9,78.32207130412651,25000
1959, Value: 0.9,72.4856550676079,25000
1960, Value: 0.9,65.98601531297926,25000
1961, Value: 0.9,67.31222761360031,25000
1962, Value: 0.9,74.10890460858865,25000
1963, Value: 0.9,71.51765968851808,25000
1964, Value: 0.9,83.50713340420018,25000
1965, Value: 0.9,78.17918420464612,25000
1966, Value: 0.9,103.20012067859749,25000
1967, Value: 0.9,81.09009448890845,25000
1968, Value: 0.9,118.25333855660196,25000
1969, Value: 0.9,68.99588661920872,25000
1970, Value: 0.9,72.16659146963079,25000
1971, Value: 0.9,73.64112051027291,25000
1972, Value: 0.9,80.54036941926725,25000
1973, Value: 0.9,78.20447349592614,25000
1974, Value: 0.9,84.21894512991922,25000
1975, Value: 0.9,72.49516990813416,25000
1976, Value: 0.9,63.388345365899674,25000
1977, Value: 0.9,76.19691642972097,25000
1978, Value: 0.9,75.39822487209504,25000
1979, Value: 0.9,74.27999760332193,25000
1980, Value: 0.9,72.81972601392295,25000
1981, Value: 0.9,64.11472511853655,25000
1982, Value: 0.9,85.65199050004279,25000
1983, Value: 0.9,62.48354194188774,25000
1984, Value: 0.9,65.42582395359693,25000
1985, Value: 0.9,100.91382603578818,25000
1986, Value: 0.9,61.55610631463175,25000
1987, Value: 0.9,84.8718889283247,25000
1988, Value: 0.9,81.01799396758965,25000
1989, Value: 0.9,100.75932308010678,25000
1990, Value: 0.9,78.6084417884715,25000
1991, Value: 0.9,84.0955991954182,25000
1992, Value: 0.9,85.40476700407032,25000
1993, Value: 0.9,83.25355210482856,25000
1994, Value: 0.9,90.6016052826927,25000
1995, Value: 0.9,73.8782038250642,25000
1996, Value: 0.9,78.60754487199534,25000
1997, Value: 0.9,80.88273325834788,25000
1998, Value: 0.9,88.80867575190776,25000
1999, Value: 0.9,85.34492740796301,25000
2000, Value: 0.1,0.11106707057740194,50000
2001, Value: 0.1,0.10550122482392366,50000
2002, Value: 0.1,0.11027911829307897,50000
2003, Value: 0.1,0.1111701471593295,50000
2004, Value: 0.1,0.11310231617166877,50000
2005, Value: 0.1,0.11197208568325882,50000
2006, Value: 0.1,0.11386192423714407,50000
2007, Value: 0.1,0.11151111817556733,50000
2008, Value: 0.1,0.10764615637177569,50000
2009, Value: 0.1,0.1115052403990117,50000
2010, Value: 0.1,0.10927844620658672,50000
2011, Value: 0.1,0.11625904295721398,50000
2012, Value: 0.1,0.11061344020561341,50000
2013, Value: 0.1,0.11472294407166271,50000
2014, Value: 0.1,0.10833650049031456,50000
2015, Value: 0.1,0.1108189326031179,50000
2016, Value: 0.1,0.10827779168787648,50000
2017, Value: 0.1,0.11465529373542485,50000
2018, Value: 0.1,0.11018100735644014,50000
2019, Value: 0.1,0.11096639522447045,50000
2020, Value: 0.1,0.10947311934522516,50000
2021, Value: 0.1,0.11070991085078626,50000
2022, Value: 0.1,0.111770462305098,50000
2023, Value: 0.1,0.10936061543682521,50000
2024, Value: 0.1,0.11093376960553009,50000
2025, Value: 0.1,0.11105425605150683,50000
